sira,gazete,baslik,url,haber_metni
2536,BirGün,"Banksy, Londra'da içine girilemeyen dükkan açtı",https://www.birgun.net/haber/banksy-londra-da-icine-girilemeyen-dukkan-acti-270931,"Dünyaca ünlü sokak sanatçısı Banksy, İngiltere'nin başkenti Londra'nın Croydon ilçesinde 'içine girilemeyen bir dükkan' açtı. Banksy, açtığı dükkana Gross"
2537,Diken,"İmamoğlu, beş yıllık icraat planını Paris’te açıkladı",http://www.diken.com.tr/imamoglu-bes-yillik-icraat-planini-pariste-acikladi/,"İstanbul Büyükşehir Belediye (İBB) Başkanı Ekrem İmamoğlu, Paris'teki WELT Avrupa Ekonomi Zirvesi'nde yaptığı konuşmada, İstanbul'a ilişkin 'beş yıllık icraat planı'nı açıkladı. İmamoğlu, deprem riskine yönelik olarak 'kentin dokusunu değiştirecek planlama ve yatırımlar yapacaklarını' vurguladı."
2538,Sputnik,Bilal Erdoğan: Devletin herhangi bir vakfın kasasına para aktarması imkansızdır,https://tr.sputniknews.com/turkiye/201910021040309920-bilal-erdogan-devletin-herhangi-bir-vakfin-kasasina-para-aktarmasi-imkansizdir/,"Cumhurbaşkanı ve AK Parti Genel Başkanı Tayyip Erdoğan'ın oğlu ve Dünya Etnospor Konfederasyonu Başkanı Bilal Erdoğan, 3-6 Ekim tarihleri arasında Atatürk Havalimanı'nda düzenlenecek olan Etnospor Kültür Festivali hakkında açıklamalarda bulundu."
2539,Cumhuriyet,45 mesleğe erken emeklilik imkanı!,http://www.cumhuriyet.com.tr/haber/turkiye/1608212/45_meslege_erken_emeklilik_imkani_.html,"Türkiye - SGK, yıpranma hakkından yararlanan meslek sayısını geçtiğimiz günlerde 45'e çıkardı. Artık birçok meslek grubu bu haktan yararlanacak. Örneğin röntgen"
2540,CNN Türk,Fair-Play'de lider Fenerbahçe,https://www.cnnturk.com/spor/futbol/fair-playde-lider-fenerbahce,"Süper Lig'de 6 hafta geride kaldı. Sarı-lacivertliler, bu karşılaşmalarda sadece 6 sarı kart görerek Fair-Play tablosunda ilk sırada yer aldı"
2541,BBC,Trump'ın azil süreci: Ukrayna skandalının ana aktörleri kimler?,http://www.bbc.co.uk/turkce/haberler-dunya-49904486,"Kimliği belirsiz bir CIA ajanı, eski bir komedyen ve ABD Başkanı'nın yolları nasıl kesişir? Donald Trump hakkında görevden azil sürecinin başlatılmasına yol açan skandalın ana aktörleri ve olaylar zincirindeki rollerini derledik."
2542,Yeni Akit,CHP Parti Meclisi Üyesi Prof. Dr. Zeki Kılıçaslan kimdir?,https://www.yeniakit.com.tr/haber/chp-parti-meclisi-uyesi-prof-dr-zeki-kilicaslan-kimdir-939655.html,"CHP Parti Meclisi Üyesi Prof. Dr. Zeki Kılıçaslan kimdir? Zeki Kılıçaslan'ın hayatına dair ayrıntılar merak edilmekte. Zeki Kılıçaslan kimdir, nerelidir, mesleği..."
2543,Anadolu Ajansı,Beşiktaş'ın uluslararası deneyimi olan çok oyuncusu var',https://www.aa.com.tr/tr/guncel/besiktasin-uluslararasi-deneyimi-olan-cok-oyuncusu-var/1600570,"Wolverhampton Teknik Direktörü Nuno Espirito Santo, ""Beşiktaş'ın uluslararası deneyimi olan çok oyuncusu var. Ona göre hazırlıklarımızı yaptık."" dedi"
2544,HaberTürk,Gelini böyle sakladılar,https://www.haberturk.com/hailey-baldwin-justin-bieber-ciftinin-dugununde-sasirtan-onlem-2527258-magazin,"Son Dakika Geçen yıl gizlice evlenen Justin Bieber-Hailey Baldwin çifti, Kuzey Carolina'da göl kenarındaki bir malikanede birbirlerine bir kez daha 'Evet' dedi."
2545,Karar,Gram altın fiyatı 273 lira seviyelerinde,https://www.karar.com/ekonomi-haberleri/gram-altin-fiyati-273-lira-seviyelerinde-1340625,"Altının gram fiyatı, önceki kapanışa göre yüzde 0,4 değer kazancıyla 273,3 lira seviyesinde seyrediyor."
2546,Diken,Altunizade’de durum aynı: Metrobüs yoğunluğu bugün de devam etti,http://www.diken.com.tr/altunizadede-durum-ayni-metrobus-yogunlugu-bugun-de-devam-etti/,İstanbul'da Altunizade metrobüs durağında yine yoğunluk yaşandı. İstanbul Büyükşehir Belediyesi'nden dün yapılan açıklamada sorunun ek metrobüslerle çözüleceği açıklanmıştı.
2547,Sputnik,MHP'li Yalçın: Bahçeli'nin hastaneye kaldırıldığına ve durumunun kritik olduğuna dair iddialar asılsız,https://tr.sputniknews.com/turkiye/201910021040309938-mhpli-yalcin-bahcelinin-hastaneye-kaldirildigina-ve-durumunun-kritik-olduguna-dair-iddialar-asilsiz/,"MHP Genel Başkan Yardımcısı Semih Yalçın, parti Genel Başkanı Devlet Bahçeli'nin hastaneye kaldırıldığına ve durumunun kritik olduğuna ilişkin iddiaları yalanladı."
2548,Karar,Son yılların en büyük uyuşturucu operasyonu: 1 ton 881 kilo ele geçirildi,https://www.karar.com/guncel-haberler/son-yillarin-en-buyuk-uyusturucu-operasyonu-1-ton-881-kilo-ele-gecirildi-1340649,"İstanbul'da düzenlenen operasyonlarda 1 ton 800 kilo skunk, yangın tüpleri içine gizlenmiş 60 kilogram eroin, kokain ve reçine esrar ele geçirildi. Toplam 14 şüphelinin gözaltına alındığı operasyonların, son yılların en büyük uyuşturucu operasyonları"
2549,CNN Türk,Burak Yılmaz'da sorun yok,https://www.cnnturk.com/spor/futbol/burak-yilmazda-sorun-yok,"Siyah-beyazlıların yıldız golcüsü Burak Yılmaz, Kara Kartal'ın Trabzonspor'la geçen hafta oynadığı maçta taraftarlarını korkutmuştu"
2550,Cumhuriyet,Katil devlet' kavgası büyüyor... Nagehan Alçı'ya Tümgeneral Yavuz'dan yanıt geldi,http://www.cumhuriyet.com.tr/haber/turkiye/1608237/_Katil_devlet__kavgasi_buyuyor..._Nagehan_Alci_ya_Tumgeneral_Yavuz_dan_yanit_geldi.html,"Türkiye - Nagehan Alçı'nın ""Ergenekon-Balyoz sanık eşleri soyunsun vs gibi asla söylemedim"" sözlerine emekli Tümgeneral Ahmet Yavuz'dan cevap geldi. Yavuz,"
2551,Karar,Kağıthane'de hafriyat kamyonu eve daldı,https://www.karar.com/guncel-haberler/kagithanede-hafriyat-kamyonu-eve-daldi-1340650,"İstanbul'da son yıllarda çok sık yaşanan hafriyat kamyonu kazalarına bir yenisi daha eklendi. Kağıthane'de kum yüklü hafriyat kamyonu, kontrolden çıkarak bir apartmanın giriş katındaki dairenin oturma odasına girdi. Kamyonun çarptığı sırada odada bul"
2552,T24,Nadira Kadirova'nın AKP'li milletvekilinin evindeki şüpheli ölümü Meclis gündeminde,"https://t24.com.tr/haber/nadira-kadirova-nin-akp-li-milletvekilinin-evindeki-supheli-olumu-meclis-gundeminde,841930","SP Milletvekili Cihangir İslam, konu hakkında soru önergesi verdi"
2553,CNN Türk,"Suudi Arabistan, İran'la diyalog için şartlarını sundu",https://www.cnnturk.com/dunya/suudi-arabistan-iranla-diyalog-icin-sartlarini-sundu,"Suudi Arabistan Dışişlerinden Sorumlu Devlet Bakanı Adil el-Cubeyr, İran'la diyalog için ülkesinin şartlarını açıkladı."
2554,BirGün,Ülkü Ocakları'ndan ASKİ’ye baskın girişimi,https://www.birgun.net/haber/ulku-ocaklari-ndan-aski-ye-baskin-girisimi-270936,"Adana'da Ülkü Ocakları üyeleri, Adana Su ve Kanalizasyon İşletmesi'nde (ASKİ) çalışan bir kişinin, MHP Genel Başkanı Devlet Bahçeli hakkında sosyal medyada"
2555,Diken,Banksy Londra’da mağaza ‘açtı’: Gelirle mülteci botu alınacak,http://www.diken.com.tr/banksy-londrada-magaza-acti-gelirle-multeci-botu-alinacak/,"Gerçek kimliğini açıklamayan, 'Banksy' adıyla tanınan Britanyalı sanatçı, başkent Londra'nın güneyinde yer alan Croydon'da 'bir kartpostal şirketinin adını haksız yere kullanarak ürün satmasını engellemek için' dükkan açtı."
2556,Sputnik,"Konya'da ağabeyinin cinsel istismarına maruz kalan genç kız hamile kaldı, aile şikayetçi olmadı",https://tr.sputniknews.com/turkiye/201910021040303402-konyada-lise-ogrencisi-agabeyinin-cinsel-istismariyla-hamile-kaldi-aile-sikayetci-olmadi/,"Konya'da lise ikinci sınıftayken kaldığı yurttan karın ağrısı şikayetiyle hastaneye giden ve hamile olduğu belirlenen H.E.'nin, 2 yıl boyunca ağabeyi  R.E.'nin istismarına uğradığı, bebeğin de R.E.'den olduğu ortaya çıktı. Tutuklanan R.E., kardeşiyle ilişkiye girdiğini kabul etti ancak H.E. ile anne ve babası R.E.'den şikayetçi olmadı."
2557,HaberTürk,Beşiktaş'ın konuğu Wolverhampton,https://www.haberturk.com/besiktas-in-konugu-wolverhampton-2527264-spor,"Beşiktaş, UEFA Avrupa Ligi K Grubu ikinci hafta maçında yarın İngiltere'nin Wolverhampton ekibini konuk edecek"
2558,BirGün,Şarkıcı Zeynep Bastık’tan ‘300 bin TL istedi’ açıklaması,https://www.birgun.net/haber/sarkici-zeynep-bastik-tan-300-bin-tl-istedi-aciklamasi-270935,"Zeynep Bastık, 'Sahne fiyatını 10 bin TL'den 150 bin TL'ye çıkardı' ve 'Yılbaşı gecesi için bir mekandan 300 bin TL istedi' haberlerini yalanladı.Milliyet'ten"
2559,Sputnik,"İzvestiya: Rusya, Suriye’de S-500’ü test etti",https://tr.sputniknews.com/rus_medyasi/201910021040303440-izvestiya-rusya-suriyede-s-500u-test-etti/,"İzvestiya gazetesinin Rusya Savunma Bakanlığı'ndan kaynaklandırdığı haberine göre, S-500 Prometey savunma sistemlerinin en önemli parçaları Suriye'de test edildi."
2560,NTV,AB'den ABD'ye ticari misilleme uyarısı,"https://www.ntv.com.tr/dunya/abden-abdye-ticari-misilleme-uyarisi,LUXCxJbT2UiEjxcOKnAW0Q","Avrupa Birliği (AB) Komisyonu Başkanı Jean-Claude Juncker, ""Birisi havacılık sektörümüze gümrük vergileri uygularsa aynısını yaparız"" dedi."
2561,Sözcü,Suriye sınırına ‘obüs’ sevkiyatı,https://www.sozcu.com.tr/2019/gundem/suriye-sinirina-obus-sevkiyati-5367313/,Suriye sınırına 'obüs' sevkiyatı Şanlıurfa 20'nci Zırhlı Tugay Komutanlığı'ndan hareket eden obüs ve mühimmat yüklü kamyonlar Suriye sınırındaki Akçakale ilçesine geldi.
2562,Sözcü,İÜ-Cerrahpaşa Veteriner Fakültesi’nin tahliyesi için 3 gün süre verildi,https://www.sozcu.com.tr/2019/gundem/tahliye-icin-3-gun-sure-verildi-5367297/,"İÜ-Cerrahpaşa Veteriner Fakültesi'nin tahliyesi için 3 gün süre verildi İÜ-Cerrahpaşa Veteriner Fakültesi'nde yapılan incelemede, binanın bodrum katındaki kolonların demirlerinde korozyon ve burulma tespit edildi. Binanın 3 gün içinde boşaltılması istendi."
2563,HaberTürk,Serdar Ortaç gecelerde,https://www.haberturk.com/serdar-ortac-gecelerde-2527210-magazin,"Son Dakika 2014 yılında nikah masasına oturan Serdar Ortaç ve Chloe Loughnan, geçtiğimiz haftalarda anlaşmalı olarak boşanmıştı."
2564,Sputnik,Peru'da Başkan Yardımcısı Araoz istifa etti: Anayasal düzen bozuldu,https://tr.sputniknews.com/guney_amerika/201910021040303486-peruda-baskan-yardimcisi-araoz-istifa-etti-anayasal-duzen-bozuldu/,Peru'da meclis tarafından vekaleten başkanlık görevine atanan Devlet Başkan Yardımcısı Mercedes Araoz görevinden istifa etti.
2565,Anadolu Ajansı,Kaşıkçı cinayetinin 1. yılında nişanlısını Time için yazdı,https://www.aa.com.tr/tr/guncel/kasikci-cinayetinin-1-yilinda-nisanlisini-time-icin-yazdi/1600577,"Gazeteci Cemal Kaşıkçı'nın nişanlısı Hatice Cengiz, Kaşıkçı cinayetinin 1. yılında Time dergisi için makale kaleme aldı"
2566,HaberTürk,"""Trabzonspor olduğu her yerde zirve için oynar""",https://www.haberturk.com/ertugrul-dogan-trabzonspor-oldugu-her-yerde-zirve-icin-oynar-2527272-spor,"Trabzonspor Başkan Yardımcısı Ertuğrul Doğan, ""Trabzonspor olduğu her yerde zirve için oynar. Geçen yıl gerçekten çok olumlu bir süreç yakaladık. Bu sene yaptığımız transferlerle amacımız tamamen bunun üzerine koymaktı. Özellikle Obi Mikel ve Sturiddge transferlerinin önümüzdeki yıllarda Trabzonspor'a çok daha faydalı olacağını düşünüyorum"" dedi"
2567,CNN Türk,Ankara'da dev operasyon! Milyonluk fuhuş çetesi çökertildi,https://www.cnnturk.com/turkiye/ankarada-dev-operasyon-milyonluk-fuhus-cetesi-cokertildi,"Son Dakika Flaş Haberler - Ankara'da fuhuş çetesine büyük bir darbe indirildi. Zorla fuhuş yaptırdıkları kadınlar üzerinden yıllık yaklaşık 20 milyon liralık gelir elde eden çteye polis operasyon düzenledi. Gözaltına alınan 9 kişiden 2'si tutuklanırken, kadınların günde 60-70 erkekle fuhuş yapmaya zorlandığı ve çetele..."
2568,BirGün,Cinsel saldırı suçundan yargılanan jinekoloğa 'iyi hal' indirimi,https://www.birgun.net/haber/cinsel-saldiri-sucundan-yargilanan-jinekologa-iyi-hal-indirimi-270939,Tedavi için gelen iki kadın hastasına özel muayenehanesinde cinsel saldırıda bulunan ve tutuklu yargılanan jinekolog Prof. Dr. Fecri Sevilen için karar verildi
2569,Yeni Akit,Alanya Kalesi'nin surlarını yıkan Avusturyalı turistin evi kamulaştırılacak! Restore için izin vermiyormuş!,https://www.yeniakit.com.tr/haber/alanya-kalesinin-surlarini-yikan-avusturyali-turistin-evi-kamulastirilacak-restore-icin-izin-vermiyormus-939658.html,"Avusturyalı Walter Godina'nın, Alanya Kalesi'ndeki evinde yaptığı izinsiz müdahaleler nedeniyle surların yaklaşık 6 metrelik bölümünün yıkılması üzerine evin..."
2570,CNN Türk,Abdülkadir Ömür'den 5 yıllık imza!,https://www.cnnturk.com/spor/futbol/abdulkadir-omurden-5-yillik-imza,Bordo-mavili yönetim önceki hafta geçirdiği ameliyat sonrası takımdan ayrı kalan Abdülkadir Ömür'ün sözleşmesini uzatacak. Yıldız oyuncunun aldığı yıllık ücret iki katına çıkacak.
2571,Hürriyet,Taciz suçlamaları İspanyol tenor Domingo'yu istifa ettirdi,http://www.hurriyet.com.tr/dunya/taciz-suclamalari-ispanyol-tenor-domingoyu-istifa-ettirdi-41342737,"Güncel Haberler - Dünyanın en ünlü tenorlarından biri olan İspanyol Placido Domingo, hakkındaki cinsel taciz iddialarından sonra Los Angeles Operası Direktörlüğünden istifa etti."
2572,Sputnik,Avukatlık hizmetinde KDV oranı düşürüldü,https://tr.sputniknews.com/turkiye/201910021040303512-avukatlik-hizmetinde-kdv-orani-dusuruldu/,Avukatlık hizmeti alan kişilerin yüzde 18 olarak ödediği Katma Değer Vergisi Cumhurbaşkanı Recep Tayyip Erdoğan'ın kararıyla yüzde 8'e düşürüldü.
2573,BirGün,CHP’li Kılıç: Kadınlara hakaret eden okul müdürü görevden alınmalı,https://www.birgun.net/haber/chp-li-kilic-kadinlara-hakaret-eden-okul-muduru-gorevden-alinmali-270938,"CHP'li Sevda Erdan Kılıç, kadınlara hakaret eden İzmir Karaburun İlkokulu Müdürü Şahin Özdemir'e tepki gösterdi. Kılıç, 'Kendini müdür zanneden o kişi, bir an"
2574,Karar,Türkiye'nin petrol ithalatı temmuzda arttı,https://www.karar.com/ekonomi-haberleri/turkiyenin-petrol-ithalati-temmuzda-artti-1340656,"Türkiye'nin toplam petrol ithalatı temmuzda geçen yılın aynı ayına göre yüzde 4,2 artarak 4 milyon 97 bin 456 tona yükseldi."
2575,Sputnik,AK Partili Faruk Çelik’ten yeni bir 50+1 açıklaması daha,https://tr.sputniknews.com/turkiye/201910021040310080-ak-partili-faruk-celikten-yeni-bir-501-aciklamasi-daha/,"AK Partili Faruk Çelik'ten yüzde 50+1 tartışmalarıyla ilgili yeni açıklamalar geldi. Çelik, yaptığı açıklamada ""Unutmayalım ki çıtayı yüksek tutmanın elbette avantajları vardır ve önemlidir. Ancak çıtanın herkes için esnek ve erişilebilir olması, ülke sosyolojisi ve siyaset pratiğimiz açısından çok önemli, hayati ve sürdürülebilirdir"" dedi."
2576,T24,Dışişleri Bakanlığı'ndan Irak'a seyahat uyarısı,"https://t24.com.tr/haber/disisleri-bakanligi-ndan-irak-a-seyahat-uyarisi,842077",Dışişleri Bakanlığı'ndan Irak'a seyahat uyarısı
2577,Sputnik,Irak'taki hükümet karşıtı gösterilerde tansiyon yükseliyor: Ölü sayısı 8'e yükseldi,https://tr.sputniknews.com/ortadogu/201910021040309955-iraktaki-hukumet-karsiti-gosterilerde-tansiyon-yukseliyor-olu-sayisi-8e-yukseldi/,Irak'ın güneyindeki Zikar vilayetinde düzenlenen hükümet karşıtı gösterilerde 1'i polis 5 kişi hayatını kaybetti. Böylelikle Irak'ta iki gündür devam eden gösterilerde ölü sayısı 8'e yükselmiş oldu.
2578,CNN Türk,Fikret Orman aday olmuyor,https://www.cnnturk.com/spor/futbol/fikret-orman-aday-olmuyor,Beşiktaş Kulübü Başkanı Fikret Orman 20 Ekim Pazar günü gerçekleşecek olağanüstü seçimli genel kurulda başkan adayı olmayacak
2579,Gazete Duvar,Konya’da trafik kazası: 1 ölü,https://www.gazeteduvar.com.tr/turkiye/2019/10/02/konyada-trafik-kazasi-1-olu/,Konya'da bir otomobil yayaya çarptı. 69 yaşındaki kişi kaldırıldığı hastanede öldü.
2580,CNN Türk,TSK ve MİT'ten ortak operasyon: Teröristler etkisiz hale getirildi,https://www.cnnturk.com/turkiye/tsk-ve-mitten-ortak-operasyon-teroristler-etkisiz-hale-getirildi,Son Dakika Flaş Haberler - Irak'ın kuzeyindeki Gara bölgesinde 5 PKK'lı teröristin etkisiz hale getirildiği bildirildi.
2581,Anadolu Ajansı,Trump'a göre hakkındaki azil soruşturması 'büyük sahtekarlık',https://www.aa.com.tr/tr/guncel/trumpa-gore-hakkindaki-azil-sorusturmasi-buyuk-sahtekarlik/1600583,"ABD Başkanı Donald Trump, hakkındaki azil soruşturmasını ""büyük bir sahtekarlık"" olarak nitelendirdi"
2582,T24,Fatih Altaylı: CHP’li başkan gelince ‘Hamidiye Suları’ AK Parti’de gaz yapmaya başladı.,"https://t24.com.tr/haber/fatih-altayli-chp-li-baskan-gelince-hamidiye-sulari-ak-parti-de-gaz-yapmaya-basladi,841933","Türk Hava Yolları, İBB'ye ait su markası Hamidiye ile anlaşmalarını sona erdirdiğini duyurdu"
2583,BirGün,Öğrenci velisi öğretmeni darp etti: Görüntüler ortaya çıktı,https://www.birgun.net/haber/ogrenci-velisi-ogretmeni-darp-etti-goruntuler-ortaya-cikti-270937,Mersin'de geçtiğimiz hafta meydana gelen kadın öğretmenin öğrenci velisi tarafından darp edilmesine ilişkin olayın güvenlik kamerası görüntüleri ortaya çıktı
2584,Sözcü,Ayşe Sucu’nun eşi Dr. Hikmet Sucu vefat etti!,https://www.sozcu.com.tr/2019/gundem/ayse-sucunun-esi-dr-hikmet-sucu-vefat-etti-5367314/,Ayşe Sucu'nun eşi Dr. Hikmet Sucu vefat etti! Sözcü gazetesi yazarı Sayın Ayşe Sucu'nun eşi Dr. Hikmet Sucu hayatını kaybetti.
2585,Gazete Karınca,Ferzan Özpetek’in yeni filmi: “La dea fortuna”,https://gazetekarinca.com/2019/10/ferzan-ozpetekin-yeni-filmi-la-dea-fortuna/,"HABER MERKEZİ - Ferzan Özpetek'in yönettiği, Serra Yılmaz'ın oyuncu kadrosunda yer aldığı ""La dea fortuna""dan tanıtım fragmanı yayınlandı. Son olarak Napoli Velata'ya imza atan Ferzan Özpetek, yeni filmi ""La dea fortuna"" ile izleyici karşısına çıkmaya hazırlanıyor. Özpetek'in senaryosunu daha önce de pek çok kez birlikte çalıştığı Gianni Romoli ve Silvia ..."
2586,Gazete Karınca,Analar ve senaryolar – Bahadır Altan,https://gazetekarinca.com/2019/10/analar-ve-senaryolar-bahadir-altan/,"Bahadır Altan Şehitlik üzerinden, vatan millet üzerinden, analık evlatlık üzerinden yapılan duygu sömürüsü gemi azıya almış gidiyor. Daha çok İçişleri Bakanının ağzından dökülen bu kaba, hamasi devlet dili gerçeklerle beraber ülkenin geleceğini de karartmaya devam ediyor  Türkiye'de ""vatani görev"" diyerek askere gidip de intihar edenlerin sayısı çatışmalarda yaşamını yitirenlerden daha ..."
2587,Anadolu Ajansı,Sakarya'dan 8 ayda 158 bin 210 araç ihraç edildi,https://www.aa.com.tr/tr/guncel/sakaryadan-8-ayda-158-bin-210-arac-ihrac-edildi/1599716,"Toyota, Otokar ve TürkTraktör gibi firmaların faaliyet gösterdiği Sakarya'da ocak-ağustos döneminde üretilen 177 bin 183 aracın yüzde 89,3'ü yurt dışına satıldı"
2588,Hürriyet,"AB, ABD'ye dişini gösterdi: Aynısını yaparız",http://www.hurriyet.com.tr/dunya/ab-abdye-disini-gosterdi-aynisini-yapariz-41342741,"Güncel Haberler - Avrupa Birliği (AB) Komisyonu Başkanı Jean-Claude Juncker, Birisi havacılık sektörümüze gümrük vergileri uygularsa aynısını yaparız. dedi."
2589,Sözcü,ABD’den kıtalar arası balistik füze testi!,https://www.sozcu.com.tr/2019/dunya/abdden-kitalar-arasi-balistik-fuze-testi-5367324/,"ABD'den kıtalar arası balistik füze testi! ABD Hava Kuvvetleri Küresel Taaruz Komutanlığı, nükleer başlıksız Minuteman III kıtalar arası balistik füzesini denediğini duyurdu. Testin Kuzey Kore'nin balistik füze testinden sonra yapılması dikkat çekerken, Hava Kuvvetleri bu faaliyetin herhangi bölgesel tansiyon veya olaya karşılık olmadığını öne sürdü."
2590,Anadolu Ajansı,Çocuklukta süt tüketimi metabolik sendromdan koruyor',https://www.aa.com.tr/tr/guncel/cocuklukta-sut-tuketimi-metabolik-sendromdan-koruyor/1599717,"Çocukluk çağındaki süt tüketiminin obezite, hipertansiyon ve insülin direnciyle ortaya çıkan metabolik sendromdan koruduğu bildirildi"
2591,Anadolu Ajansı,Dışişleri Bakanlığı'ndan Irak için seyahat uyarısı,https://www.aa.com.tr/tr/guncel/disisleri-bakanligindan-irak-icin-seyahat-uyarisi/1600588,"Dışişleri Bakanlığı, Irak'la ilgili seyahat uyarısında, Türk vatandaşlarından gösterilerin sürdüğü bölgelere seyahat etmekten kaçınmalarını istedi"
2592,HaberTürk,Canavar 10 gün durabildi!,https://www.haberturk.com/sinem-i-bicaklayan-esi-10-gun-once-tahliye-olmus-2527274,"Son dakika... Kayseri'de boşanma aşamasındaki eşi Sinem Karadeniz'i sokak ortasında bıçaklayarak ağır yaralayan Ali Karadeniz, çıkarıldığı mahkemece tutuklandı. Ali Karadeniz'in 10 gün önce cezaevinden tahliye olduğu belirtildi."
2593,Anadolu Ajansı,Firdevs yeni yüzüyle hayatın içinde olacak',https://www.aa.com.tr/tr/guncel/firdevs-yeni-yuzuyle-hayatin-icinde-olacak/1599719,"Şırnak'ta bebekken evlerinde çıkan yangında yüzü yanan ve yıllardır sağlıklı bir yüze kavuşmayı hayal eden 15 yaşındaki Firdevs Tatar, gerçekleştirilen doku nakliyle hayallerine kapı aralayacak"
2594,Anadolu Ajansı,THY Avrupa Ligi'nde heyecan başlıyor,https://www.aa.com.tr/tr/guncel/thy-avrupa-liginde-heyecan-basliyor/1599720,"Avrupa basketbolunun kulüpler bazındaki en önemli organizasyonu THY Avrupa Ligi'nde yeni sezon, yarın oynanacak maçlarla başlayacak"
2595,Sputnik,"ABD, Avrupa menşeli uçak ve tarım ürünlerine yeni gümrük vergileri getirecek",https://tr.sputniknews.com/ekonomi/201910021040309979-abd-avrupa-menseli-ucak-ve-tarim-urunlerine-yeni-gumruk-vergileri-getirecek-/,"ABD,  Avrupa Birliği (AB) menşeli ürünlere yüzde 10-25 arasında ek gümrük vergileri uygulayacak. 18 Ekim'den itibaren yürürlüğe girecek tarifeler Fransız şarabı, İskoç viskisi, peynir gibi ürünleri içeriyor."
2596,Gazete Duvar,Kadirova’nın avukatı: Şirin Ünal korunuyor,https://www.gazeteduvar.com.tr/gundem/2019/10/02/kadirovanin-avukati-sirin-unal-korunuyor/,"AK Parti milletvekili Şirin Ünal'ın evinde ölü bulunan Nadira Kadirova için ailenin avukatlığını üstlenen Müjde Tozbey Erden, Kadirova'nın ölümünün şüpheli olduğunu, Şirin Ünal'ın ise korunduğunu savundu. Öte yandan AK Parti milletvekili Şirin Ünal'ın, Kadirova'nın ölümüyle ilgili soruşturma dosyasında ""şüpheli"" olmadığı da ortaya çıktı."
2597,Dünya,"Türkiye, pasaportta 52’nci sıraya geriledi",https://www.dunya.com/gundem/turkiye-pasaportta-52nci-siraya-geriledi-haberi-454624,Henley Pasaport Endeksi'ne göre dünyanın en güçlü pasaportu Japonya ve Singapur. Türkiye ise 112 destinasyon ile 52'nci sırada kendine yer buldu....
2598,T24,TRT'nin profesöre 'ishal açıklaması teklif ettiği' iddiası Meclis gündeminde,"https://t24.com.tr/haber/trt-nin-profesore-ishal-aciklamasi-teklif-ettigi-iddiasi-meclis-gundeminde,841937",TRT'nin profesöre 'ishal açıklaması teklif ettiği' iddiası Meclis gündeminde
2599,Sputnik,"İkinci buluşma olmayabilir: Genç adam aylar önce bizon saldırısına uğradığı parkta randevu verdi, kadın da boynuzlandı",https://tr.sputniknews.com/abd/201910021040303585-ikinci-bulusma-olmayabilir-genc-adam-aylar-once-bizon-saldirisina-ugradigi-parkta-randevu-verdi/,"ABD'nin Utah eyaletinde yaşayan bir adam sevgilisiyle buluşmak için, aylar önce bir bizon tarafından saldırıya uğradığı parkı seçti. Randevu, genç kadının da boynuzlanmasıyla sona erdi."
2600,Diken,Deprem izleri: Avcılar’daki veteriner fakültesi binası üç gün içinde boşaltılacak,http://www.diken.com.tr/deprem-izleri-avcilardaki-veteriner-fakultesi-binasina-uc-gun-icinde-bosaltma-istemi/,"Silivri açıklarında geçen hafta meydana gelen 5,8'lik depremin ardından Avcılar'da bulunan İstanbul Üniversitesi Cerrahpaşa Veteriner Fakültesi'nde kolonların zarar gördüğü tespit edilince binanın üç gün içerisinde boşaltılması istendi."
2601,HaberTürk,Dışişleri Bakanlığı'dan Irak uyarısı!,https://www.haberturk.com/son-dakika-disisleri-bakanligi-dan-irak-uyarisi-2527489,"Dışişleri Bakanlığı, Irakla ilgili seyahat uyarısında, Türk vatandaşlarından gösterilerin sürdüğü bölgelere seyahat etmekten kaçınmalarını istedi."
2602,Diken,16 yaşında ağabeyinin tecavüzüne uğrayıp hamile kaldı; şikayetçi olmadı,http://www.diken.com.tr/16-yasinda-agabeyinin-tecavuzune-ugrayip-hamile-kaldi-sikayetci-olmadi/,"Konya'da, geçen yıl lise ikinci sınıftayken kaldığı yurttan karın ağrısı şikayetiyle hastaneye giden, hamile olduğu belirlenen H.E.'nin (16), iki yıl boyunca ağabeyi R.E.'nin (31) cinsel istismarına maruz kaldığı ve bebeğin R.E.'den olduğu ortaya çıktı."
2603,CNN Türk,"Beşiktaş, ManU ve Milan'la aynı kaderi yaşadı",https://www.cnnturk.com/spor/futbol/besiktas-manu-ve-milanla-ayni-kaderi-yasadi,"Süper Lig'de tarihinin en kötü sezon başlangıçlarından birini yaşayan Beşiktaş, İngiltere'den Manchester United ve İtalya'dan Milan gibi dev kulüplerle ortak kaderi yaşıyor, üç büyük takımın problemleri birbirine çok benziyor"
2604,BirGün,Erdoğan'ı barajı düşürmeye iten anketler,https://www.birgun.net/haber/erdogan-i-baraji-dusurmeye-iten-anketler-270940,"Cumhurbaşkanı Tayyip Erdoğan, dünkü açıklamasında Cumhurbaşkanı seçiminde yüzde 50 artı 1'in düşürülmesi tartışmasıyla ilgili, 'Bunu revize edip gündeme"
