7589	4071	13
8263	4806	19
243	7549	7
790	4667	0
57	9112	13
40124	3770	8
220	841	0
7471	5974	19
46229	9040	0
5326	786	3
1606	2032	10
14	4033	19
1913	1885	11
101	196	4
10623	2623	5
14	3620	15
14	8104	7
40985	1394	17
102	4993	11
1280	7623	8
262	425	3
12	2661	15
1082	8491	25
380	8336	6
108	1909	1
14	3172	13
101	4872	14
108	5881	9
8096	1364	6
14	139	10
368	2192	1
1060	3924	15
19927	3066	9
122	7734	8
1158	9410	8
42185	9649	15
1595	2752	11
2466	7495	1
2363	6420	10
1341	4386	3
4885	784	1
12	5733	10
275	1650	7
43060	566	3
311	2960	0
14112	8776	19
14	6404	27
101	67	6
14	6369	7
14	2413	15
48203	9708	7
132	4821	4
489	4983	8
9879	7405	0
41386	2278	19
10631	8149	17
1111	9608	6
7886	8558	4
12228	4130	8
102	457	18
12	7686	8
382	1790	10
32644	2209	12
48361	9298	4
14	5389	17
101	5863	1
13562	8452	6
145	7803	3
12	5763	7
4379	3683	6
38173	3158	1
14	270	13
42810	7118	8
14	4226	5
9940	366	15
9088	1670	0
3158	8616	11
46044	4055	10
23608	9566	14
1345	2332	8
16279	3815	5
2081	6973	0
188	1208	4
31661	9017	7
16859	7872	7
3247	9184	9
1360	75	0
435	9983	7
1066	1573	7
102	335	4
17146	4519	15
101	9196	4
34579	4812	14
6970	9433	2
11401	831	2
681	964	7
101	610	11
2083	4535	3
1038	176	6
4459	734	8
115	8652	20
15676	6432	10
14440	6768	0
1167	1649	7
34874	9750	1
40118	6387	12
15681	8088	4
101	7489	6
5008	1062	14
183	2869	2
289	9446	20
377	2116	9
120	3382	19
2513	4017	13
977	3428	15
27523	759	14
14	9877	37
44006	5287	11
670	5671	7
241	1337	11
139	5930	13
17	4231	5
44047	8293	9
1767	498	7
2746	9245	11
140	8139	4
242	2257	0
624	6202	22
14	683	19
2197	4148	7
264	6287	17
19795	928	3
1229	7368	7
12	1537	11
12	7010	4
5662	8392	2
1544	2651	17
1900	8213	19
32671	5081	8
37884	7263	1
365	6142	4
428	5869	5
116	5666	17
8900	1181	9
204	3219	14
14	4201	29
41520	9999	34
126	2542	19
45530	713	10
14	2756	16
2738	4007	4
26972	8712	8
33484	4302	26
2018	5283	4
33968	3245	17
12	2378	6
1442	57	4
7632	1766	7
14	7879	12
233	6479	1
9486	5163	0
2355	6240	0
138	2475	14
44645	7717	14
548	8374	14
2523	7362	16
7623	6787	5
45529	5672	6
102	2244	15
7995	1279	11
11845	4877	8
446	6528	31
1699	2065	20
41659	867	8
167	5461	9
4063	1113	2
108	4411	10
2443	2979	7
2852	8904	1
7438	5083	1
583	6610	2
2242	9377	14
5902	7017	3
102	7815	17
257	1595	27
1017	9759	7
102	5187	8
301	5153	3
110	6300	6
14	5252	23
10535	1398	16
6733	1377	10
6363	4139	0
3639	8881	4
108	6590	5
303	3879	8
29767	8651	10
25887	5242	10
43818	8916	13
1765	4636	13
5921	3468	4
39399	9096	12
12	6209	12
816	5906	7
6097	8885	3
29593	991	4
293	8092	5
2132	3671	11
1242	4190	9
4911	8449	0
407	7387	10
30340	7991	13
12	3936	12
2780	2218	24
488	2373	20
206	7657	4
270	8950	24
1510	7215	10
620	7769	9
14	9216	6
14	7878	24
115	9839	24
229	6863	16
634	732	2
11943	3768	3
25189	8422	13
18578	3730	0
240	123	18
24049	9043	8
5389	8035	17
2268	9103	7
106	3257	15
47669	9199	4
383	1980	26
394	2028	1
12	8588	8
662	6844	1
101	1036	9
2312	5448	5
105	9412	3
14	8614	20
202	1429	21
36047	6060	3
109	1844	0
12	5255	13
137	4044	4
603	3987	6
619	432	6
32787	9722	10
39603	5707	19
32982	8709	18
611	6307	20
38958	3862	3
2	8316	18
378	3938	9
2929	5587	1
6733	8940	9
205	2245	6
36825	2456	5
1201	7031	4
4476	3569	2
12	6540	2
628	103	31
234	586	16
19885	4485	0
5780	116	1
43424	8197	26
8356	3292	9
495	692	6
8000	5046	4
20905	5772	0
9146	5797	4
107	5168	6
13990	5100	15
632	6922	1
145	4594	16
12	1129	27
17927	7967	4
596	4168	14
22592	6167	3
154	1909	22
13225	8145	1
5362	3879	10
1574	4561	2
2307	5233	7
108	9725	1
3004	2266	16
26846	7807	16
25196	9406	0
11698	8837	26
14	6030	25
6756	3824	10
121	6462	9
4635	4162	14
166	1383	0
26681	6703	6
35433	7319	11
1554	8434	29
111	527	4
1732	8799	23
144	4591	10
20544	9014	8
34890	3100	5
21640	5638	14
107	6197	13
897	1417	5
10920	9236	9
14	6191	24
3536	1686	22
30597	2874	3
14	2467	16
21	7416	8
14	871	9
195	6986	10
263	3941	7
105	9838	13
14	8972	26
10905	693	12
595	41	6
9949	6545	8
2213	6967	3
1581	8641	12
26126	311	6
1777	5121	3
5789	5679	5
526	1402	7
139	6350	16
605	7705	21
825	9579	13
3368	4979	26
7244	5228	8
1509	4320	3
8987	1260	2
9511	5444	0
8637	5001	0
164	1547	6
1133	5403	22
101	2858	10
45553	4247	5
182	674	5
183	4180	21
811	7178	1
12	971	3
11860	4406	12
709	49	0
39108	5646	7
23897	8611	4
207	9002	18
2163	2006	17
698	459	9
16	5053	2
40048	8281	9
14	9632	6
14	8814	4
14	9099	24
2837	3956	2
2805	3944	16
893	7219	29
2228	7144	5
916	883	5
7600	2431	7
1503	101	0
9	5451	22
102	4330	10
9	7786	19
203	5662	13
23062	2136	16
673	1656	0
1484	1767	1
1210	9315	9
41777	2133	12
14	3117	16
2201	9431	3
6399	4684	0
195	6410	8
4421	8702	2
101	808	7
1060	3832	14
2	9338	0
6009	9229	6
571	1216	12
736	3565	3
1969	2876	17
107	665	20
119	5078	23
12576	3208	11
572	3105	5
43288	8063	3
819	4724	5
29923	4491	32
425	7222	8
121	3542	13
34819	2010	2
3457	2928	16
4094	310	11
14	5097	4
3063	7684	6
14	613	12
592	5600	7
34840	3741	4
23793	5660	5
18227	3118	0
101	8768	5
10133	7573	2
14322	5209	10
48343	4371	4
4852	7558	22
16339	7425	13
111	4066	6
25720	4187	5
101	2287	15
4949	6412	3
31082	1170	15
243	9968	1
4143	1130	4
2763	1752	10
996	4802	7
12	4768	18
34839	209	5
4266	6347	2
13943	9665	23
221	5552	8
1151	2425	4
10230	7749	29
57	1969	4
117	8051	23
24345	945	10
161	2251	11
32821	780	18
543	9996	4
1838	2618	1
36074	8054	14
4192	446	5
45809	2022	33
57	574	16
842	8513	17
152	8688	2
13250	1696	7
983	4709	10
30022	4360	9
45164	2728	4
1279	5941	2
14145	5157	1
37167	2746	16
116	5413	10
5614	9589	4
12	8455	11
367	2516	10
387	4566	10
103	8299	18
1163	4638	9
3813	6024	18
6601	7722	0
108	4669	5
1251	836	6
2964	813	18
12	9230	9
2867	105	5
4222	3416	9
802	5265	6
14	2820	11
3153	3739	0
24195	1752	15
12	3333	9
48019	5228	5
40976	3234	7
104	7631	4
2041	6683	3
6338	2690	4
22576	8890	1
14	3525	25
101	6253	3
425	4976	16
11784	3868	20
108	6738	6
328	5621	9
180	5569	30
3284	4426	18
41586	2154	9
118	2269	9
11008	1814	3
420	6962	0
47846	3221	5
48012	5051	9
1412	6414	25
418	7511	4
3021	2973	2
1279	283	18
230	4832	6
25212	7699	2
578	2782	16
12	833	20
15724	5853	14
7612	920	3
102	6242	16
9499	3402	1
18741	6452	1
101	1133	6
14	9737	25
181	4032	25
26680	4328	13
4688	9140	6
2	3678	9
5544	7958	13
469	1933	4
29949	9724	7
1192	9898	4
12590	5652	17
522	90	11
14714	4829	28
11733	379	2
2544	8609	37
2374	9657	22
8327	3297	9
1255	8709	10
127	1003	6
102	5260	3
22183	6506	0
24978	9169	0
3853	8109	0
944	2969	1
27299	1934	4
14	5642	10
31898	6112	9
3704	645	0
31593	9081	13
183	2804	13
299	5628	2
3713	466	8
9378	6901	4
12707	3877	1
14	6308	27
103	3431	20
2616	3996	10
14	206	22
12745	3690	26
36512	8476	15
2864	8651	13
8	4561	14
28163	1499	15
2856	3772	4
32289	9466	9
1582	2496	21
349	4658	30
4467	8617	1
344	3533	13
6625	8115	0
1134	1938	11
672	2104	0
35100	3872	7
102	3302	14
1078	3831	23
12	4812	8
3545	6977	1
14721	7654	4
14	995	24
3081	6188	2
111	7244	16
512	5750	21
5239	4994	12
14	1069	26
8	7699	7
6607	6863	23
42068	3276	9
4155	9641	11
198	9993	7
273	6896	0
12	8775	11
17	6894	11
33684	391	21
462	1199	12
6404	8626	2
361	6666	8
697	3341	1
12	9773	3
34135	8271	17
241	732	8
7656	3637	1
39857	4814	23
20858	3223	5
730	4180	1
2271	696	12
14	1195	12
101	3461	5
4614	7727	0
212	2659	8
29027	400	10
10280	9518	0
10451	7545	26
113	6831	2
14	5763	14
14580	4559	9
402	2581	16
40630	5366	7
3257	7605	7
473	2733	2
3286	8428	1
241	511	0
294	1428	3
2898	5977	11
292	544	6
270	2429	3
414	8329	20
14	6188	11
101	2634	19
108	9457	2
18856	1095	8
16556	3258	5
5965	9619	2
651	6167	15
755	4366	9
14	5991	6
868	5071	16
205	7337	19
251	9218	10
101	9359	17
2180	6650	4
14	6314	29
1538	7662	7
101	2764	5
1574	9842	14
42643	2492	1
1621	2753	11
5861	9251	4
25027	9272	0
42585	5787	7
101	3907	17
14	9734	11
12	393	6
136	8795	6
12	4101	14
14897	5010	6
102	4940	7
397	7612	1
24766	7954	2
303	5871	2
45147	523	29
12893	8417	11
1848	3594	0
195	556	4
2345	9563	4
102	5224	9
443	3786	3
21	4216	6
101	7268	3
121	178	11
441	6554	3
15479	6292	6
1841	55	1
12	3624	7
38088	159	4
15161	7625	15
12	9033	15
45509	3201	22
553	6921	6
17124	7743	5
1263	3420	9
14	6029	10
7740	304	10
101	6509	1
2247	7769	23
1257	7155	0
1041	6168	1
101	8682	9
311	2999	0
14	3937	17
728	4949	9
905	4920	5
40609	1420	14
171	5914	17
12	7303	7
30169	8798	34
16601	8684	30
2092	5605	23
3473	2023	11
272	4981	12
101	3787	3
1047	3923	0
195	3652	1
11737	6180	4
9835	6291	6
463	6177	3
12	6408	19
323	5397	32
7095	8971	6
14	5581	8
163	42	3
20348	5400	0
108	4659	3
41482	6818	1
1925	5151	11
30841	657	11
15225	6680	6
1131	8688	7
4343	9990	6
14	5898	8
44166	3581	10
14	7211	13
47287	3334	8
14	4385	22
284	7541	4
2261	7471	17
3052	4265	14
12	8457	13
150	7540	5
1052	4295	6
14	8079	7
22520	6229	6
220	878	0
102	106	1
4453	1480	10
104	7942	2
15477	5605	14
29048	8303	6
12	1261	10
1074	5244	6
127	8642	16
550	7093	3
40983	8178	6
12	1035	7
20198	4081	12
6777	7242	14
2938	330	4
101	8587	6
105	7150	1
2673	7548	27
46690	25	16
113	8106	1
14	8041	10
15617	9280	7
123	6630	1
9798	6288	3
31485	9412	9
6727	9893	0
12	9761	2
25237	191	6
1740	678	1
6750	3108	22
1272	4926	4
2630	4793	11
14	430	15
46509	3533	7
103	3776	13
14	6177	30
6127	1181	3
3234	7563	3
167	1399	7
24237	8756	0
29674	8967	29
107	9430	11
3184	466	9
28921	5867	9
6629	8282	0
3342	525	5
22053	9311	10
1730	9845	3
101	706	9
10678	3438	9
105	6022	4
2019	8036	5
5504	9398	13
746	764	7
14	4836	19
908	4440	1
12	8908	8
13853	8403	8
109	1715	0
2794	8715	21
212	6563	3
884	9731	0
451	6718	0
629	6241	9
38832	1169	23
37379	4613	20
3289	6881	1
207	2317	8
2961	4550	19
468	2947	0
219	5417	3
194	4780	14
34728	2002	9
740	523	17
5628	8598	1
1191	5688	0
12	9135	2
12	964	17
102	1702	6
14	2255	8
4634	1773	6
848	2502	2
377	1740	12
8	9533	16
14	4999	25
17636	3416	17
194	5121	6
17	1473	7
9428	4576	2
25923	306	12
398	7295	0
267	8303	4
556	2767	9
13823	1819	11
4756	4028	0
284	510	2
271	6906	26
299	1852	11
414	6254	7
1485	4834	7
28475	976	8
178	2501	7
5553	8993	3
37272	2859	6
11547	8854	4
30188	5575	1
519	7334	23
30483	6183	11
57	9789	12
14	4744	9
29040	3346	9
14	5732	23
25659	9935	0
1871	8582	0
11457	1865	7
39764	7345	17
158	3357	4
117	8183	6
1002	7674	13
531	9584	15
12146	4534	11
2955	2309	8
898	5770	13
13569	4177	22
108	7007	17
110	884	21
12	4196	1
104	4386	4
102	1391	2
259	6162	6
1035	7028	18
2215	7381	7
1800	7865	7
14	5156	21
14	5098	23
3471	4098	6
4836	9963	5
14	9192	16
14	2210	6
1472	820	7
9644	1065	3
6493	4998	3
4157	4904	5
3880	7956	4
7	3017	12
143	5222	4
180	8803	6
12	4359	11
2702	7014	4
26004	9745	9
26473	4178	4
2328	1912	0
3935	735	11
144	6985	15
335	5384	4
443	5675	13
1473	6101	11
5280	7310	6
2984	476	8
1757	2189	1
700	3296	9
1210	2796	5
1090	7033	16
990	7902	11
446	710	8
14	2536	10
19420	4048	6
4471	3528	3
27248	8536	12
1404	9430	26
30893	2555	3
107	8256	36
41364	5524	5
124	4548	2
14	365	5
3625	151	11
249	4489	10
14	9231	20
1329	2193	27
3727	7208	17
247	1952	21
111	8424	13
21	8408	4
25884	1542	6
1871	609	11
1265	7595	26
133	1436	2
101	3822	4
236	2365	34
5454	2738	9
2153	1925	18
748	4057	1
12841	2424	19
12334	8563	4
45769	5376	9
4929	5540	2
10055	5969	13
18467	396	7
30107	5811	9
173	3128	9
101	1067	9
14	7305	8
158	9279	2
2212	1677	18
39264	7857	6
8479	7052	0
102	9516	3
1196	1408	11
119	214	5
12	7494	8
294	6003	10
44895	1687	3
18977	3856	0
5584	8509	6
110	7743	8
109	1811	0
9105	2736	4
48177	4926	7
1203	3833	10
1573	1267	6
36655	7445	7
14	1251	5
3324	1788	28
14	9581	10
8349	7653	5
887	2018	15
23729	4393	6
1291	2999	12
353	8156	7
4698	1364	0
4818	8164	30
12895	4089	8
2787	190	9
32793	2410	12
7361	4225	30
13126	9965	8
18857	2442	4
8672	1781	13
155	9337	4
1188	5242	12
7482	5726	4
103	1771	6
42948	954	4
106	953	24
138	8708	6
26683	108	19
18899	7656	11
6997	8373	13
3400	88	3
464	9390	22
8949	6957	3
533	7354	4
29758	2634	5
11346	6684	7
10215	2706	10
14	229	23
14	7558	24
1135	951	4
25400	5062	3
6495	9414	2
22169	8175	17
1569	4570	5
3409	5110	9
113	5099	2
5477	6702	4
170	8152	4
14	4813	21
17	225	3
20009	4582	0
12	6179	16
1105	9769	4
2129	3288	11
135	1692	30
33935	5696	3
3750	5457	12
38407	9376	14
4522	9390	18
5889	1171	13
2	1939	13
216	3370	21
38695	3867	32
1414	9762	8
1373	8757	11
20897	3059	2
437	5243	8
669	8941	4
111	7407	1
2031	3466	14
119	3958	16
27284	7975	11
24533	977	6
38309	6442	26
43356	1800	10
6842	4148	8
22117	6438	0
2866	3919	15
14299	2566	18
37831	2805	10
44483	3362	12
12	3843	4
5	9269	18
843	4583	9
3071	2012	10
6755	2321	20
587	7119	6
12	4997	23
252	4872	12
7065	9208	15
508	8508	14
101	6027	25
1827	6743	11
14	9315	14
8910	7709	3
574	2054	12
16380	3152	12
8475	4804	9
24072	8249	0
140	4783	2
309	9145	2
323	7714	14
4525	3012	11
11414	6211	6
42884	8270	5
9700	837	17
36397	7227	4
143	8235	12
44081	3811	6
12	751	18
719	7623	13
3162	4227	0
6747	1702	1
7738	9681	15
13880	2521	23
106	9467	16
20734	1194	18
415	7585	6
27046	4275	8
36032	1202	12
954	1896	7
26289	9936	7
43943	7793	5
1725	8627	21
5405	3081	11
2621	8844	2
20249	8227	16
186	80	6
165	4992	1
8281	1185	34
115	6027	16
102	9412	10
110	6169	3
665	9001	10
19995	9260	11
394	2857	19
183	5047	4
490	8955	7
28174	3183	2
1269	8681	2
6526	8928	10
8236	2803	23
12630	5660	16
2381	9560	0
160	4845	12
1164	5725	6
35032	6197	5
14	2403	9
156	5530	2
254	5649	1
6286	3195	0
3750	6936	4
27968	4133	2
8	1274	2
14	6410	29
1438	6819	7
234	8489	10
46850	4503	21
41950	3174	10
685	6564	14
101	6305	27
14	8103	21
103	8716	16
1131	8542	3
20937	1625	4
3667	8718	15
2167	5219	14
35803	8762	2
857	7540	6
21218	6729	6
21658	6954	8
527	8308	5
12	9390	11
2759	9783	0
33666	1969	12
1318	8240	3
147	4055	12
12	8837	21
3654	8467	29
2515	93	5
9681	6152	0
159	5156	2
1179	4328	8
101	4835	20
14	5922	26
895	7356	10
45326	618	12
16158	1300	16
6606	5484	24
9526	7734	12
12	9994	1
118	9718	15
135	60	3
152	179	1
993	5347	10
30934	2007	12
14	3200	7
105	8872	6
162	6638	9
2105	2788	24
41962	6397	2
13351	404	6
145	5179	11
11541	6563	19
12308	6976	9
148	1173	0
6029	7974	13
28444	1588	2
29221	1564	14
800	6715	3
12	9633	27
102	9997	14
28992	3406	12
30236	7452	6
550	1815	3
278	9563	7
422	1243	14
3624	2584	1
107	8573	12
46962	6449	15
3552	5720	6
487	781	0
116	1863	6
1814	9775	9
3677	821	4
1626	4703	10
2250	8383	14
30870	3523	21
3071	6708	6
119	2229	7
217	4969	0
44521	2792	5
3061	1643	11
37267	5087	15
9	8298	6
30711	3210	14
420	6933	0
2438	9764	3
206	9132	13
4492	2828	4
12	2566	7
6522	2531	9
540	7907	1
29258	6094	14
43927	3326	9
14584	8245	9
82	8808	0
383	790	11
2137	1547	18
4947	1261	14
321	6762	6
393	649	16
2099	9907	1
359	1742	8
5242	3289	8
43362	735	16
3449	7404	1
24176	3602	14
26552	8710	11
10757	7871	7
253	8660	12
131	180	18
12	2688	17
2650	9035	10
14	9121	13
357	7951	3
34	8843	5
1775	3983	16
40215	1622	22
469	3211	1
12	9099	17
974	3658	6
38265	3461	2
9	1819	13
45600	378	6
312	8335	20
8	8481	7
1319	6699	15
23198	8406	7
7420	2132	3
106	2247	4
1879	6976	14
101	8792	7
4011	2047	2
12	2422	23
25952	4530	2
32924	8301	4
12	3933	9
101	1625	28
37811	3247	16
2213	5067	1
177	8659	14
58	2186	6
1018	4838	7
466	9045	25
3942	1744	1
576	1151	10
113	4112	17
14324	2824	4
34531	4107	1
481	2101	36
37538	3777	17
42931	6439	17
22564	9156	10
14	763	24
1354	3314	10
14	1333	26
5252	8413	9
1270	3675	0
38027	8598	6
116	9883	5
1823	3630	1
341	8799	0
2153	254	5
7707	2149	10
30301	2438	22
164	1781	9
102	6517	2
3516	9138	5
4371	6374	3
782	9384	11
128	3702	1
37657	8433	3
4074	1291	6
5787	7259	9
18039	8626	3
5490	3604	11
4321	6208	5
110	7471	3
3742	6751	13
185	9026	13
39604	9784	5
30921	3310	11
2020	2134	8
4129	1136	10
325	4522	16
14651	3199	13
113	6739	10
2734	5233	9
16	1991	19
44888	3578	2
2062	4102	0
5739	3969	2
105	3135	8
8378	1566	25
117	4867	16
1746	2225	16
1219	4360	15
813	4827	6
3708	971	1
9453	7971	14
29057	1734	5
481	3438	5
85	9570	29
193	863	17
3312	4970	25
5812	872	1
4061	2543	5
331	3727	6
102	6396	4
153	452	1
801	6887	5
43410	5684	8
2008	4196	2
6351	8279	4
4433	5130	1
472	5720	7
106	9062	10
10240	3192	1
6468	7414	13
12900	7049	10
46565	4344	14
101	6834	1
12807	6181	11
583	4196	12
101	9823	1
24696	8837	0
152	716	1
298	9190	17
11107	6050	7
13030	8873	5
9137	393	9
13536	6216	9
9667	9415	13
24755	8775	0
2525	5803	7
2065	8367	2
30370	6064	1
57	1283	8
15014	8162	11
12340	6655	26
14	6937	7
24538	8031	24
13988	598	4
10400	6266	4
1873	9590	0
36683	7368	2
14	8826	7
184	2348	3
168	2757	11
2949	1644	34
638	558	4
1102	1659	8
2250	8383	33
1102	4153	2
189	2469	6
12	6294	5
947	9355	1
6291	5017	17
101	6386	3
3771	4215	0
27110	9305	11
32968	1437	7
7850	8197	23
265	2261	7
105	4086	12
105	4757	3
348	7555	1
1029	2524	13
1334	5988	10
232	5076	0
43627	7826	14
12	5402	8
3991	6222	8
23447	8133	13
308	3035	0
14	8956	17
101	3191	9
105	3284	16
39019	688	13
12	9916	5
178	4447	3
42929	5710	28
12	7583	7
145	4777	1
14	9775	34
36395	4500	5
652	2637	15
111	6482	2
33450	8835	9
494	8810	9
136	5066	2
822	6277	13
8433	5946	16
729	4814	22
23688	6222	1
120	8002	27
3985	1595	15
8507	2552	10
101	7453	12
3775	6193	13
1668	8660	6
5314	9057	15
47259	7727	14
22075	6462	22
171	4524	8
42659	9376	17
467	6751	10
14	182	15
451	7279	0
750	4109	2
101	2456	6
126	6449	1
4429	3968	6
1766	9312	22
13939	7874	11
264	7353	19
982	3958	0
456	6284	13
29722	3368	22
644	3677	9
12	9043	10
110	8234	10
137	5497	11
993	2840	28
48352	9779	7
12479	4180	2
225	3009	3
26156	1432	5
2546	3471	6
1751	3112	19
10674	2972	16
12	8438	20
5747	447	17
8042	9599	4
14	4318	15
375	8569	2
208	9149	14
416	8594	6
257	3947	24
43278	2164	7
3191	2387	11
110	4556	5
700	6813	1
952	2264	5
6375	4423	0
667	2749	3
14	2519	8
14	1336	15
30251	8421	5
28212	4790	20
2171	9783	7
14	3294	10
8472	2856	0
158	5123	19
4007	649	13
12	4210	5
502	6843	2
102	695	4
20721	4446	10
7264	2836	1
4442	1829	6
17891	7598	12
4445	6189	3
446	7929	15
14	917	7
101	2747	14
2315	3899	1
1010	5439	5
1348	8003	1
109	1963	0
12	5144	13
12	1428	5
4615	6559	1
14932	9749	2
43392	1132	11
8228	9401	25
6067	2784	16
12	688	11
988	7875	9
939	9113	23
14	3537	26
101	5270	7
179	6128	13
2106	5398	6
1723	4790	16
124	6995	3
377	2326	7
1247	7944	7
86	5144	4
13298	7009	2
26359	2884	17
7550	5944	8
3389	1851	7
9495	5393	0
47404	1549	8
36706	6162	7
11433	6854	6
2003	9754	6
44467	3003	1
118	651	5
531	3022	7
4720	5449	15
9317	5204	8
3663	5191	21
1228	7679	27
2	5379	15
11586	9719	13
28170	6510	3
400	2758	13
101	503	5
117	9547	6
5665	4861	5
10564	8016	14
42638	2351	1
101	8313	10
282	5290	16
300	9614	0
20207	4859	0
3793	4812	0
12	403	3
4409	9409	10
101	1144	17
40160	3074	10
7908	9186	7
925	9847	5
3795	4797	0
14	7709	16
189	8148	32
45375	594	11
14	2490	6
510	835	8
5308	8315	6
104	2355	3
14230	4793	7
17	6771	12
112	125	24
32659	6633	5
30380	801	19
1953	6308	15
14	2590	12
428	2737	10
1474	7937	18
101	725	25
7157	4513	6
48367	2390	7
15459	6096	11
214	4728	0
486	5299	9
206	5559	3
304	1523	15
2682	217	7
6191	496	0
3086	6847	0
28525	5986	2
422	9551	4
5003	6141	21
101	5887	3
1278	9383	2
25592	9707	0
101	9981	4
12	3986	2
110	8586	10
110	6051	19
367	8335	1
14210	367	5
12	9533	8
112	2135	7
46867	8556	15
353	7968	15
101	7749	33
40506	5958	6
47834	5091	0
137	1655	31
14	7446	10
3437	9864	2
103	3063	25
14	6872	8
2183	2200	5
438	9881	33
14	6973	20
14	2737	28
2	2121	6
15974	1339	10
46664	5977	14
313	421	5
7897	4189	5
3838	5289	6
134	8579	1
232	5595	13
45736	5476	3
10761	1924	10
44551	6893	7
45781	9559	12
6361	4246	0
45096	4975	14
14	1631	15
662	6305	29
24740	1440	8
5860	8798	11
12	1018	7
29677	7210	9
6859	571	6
101	7513	4
14	5049	15
25518	9799	0
191	7312	3
4064	5352	4
126	8337	11
105	5074	26
14	242	7
22285	6519	0
2732	7	10
142	7998	5
44114	5775	15
46573	2376	13
5768	6838	8
3405	9358	5
85	8065	4
13	4586	19
102	464	4
29310	3469	8
47435	2096	21
1109	3068	5
243	2310	2
6582	6520	4
722	7543	12
40883	2423	1
14187	6556	11
102	3290	31
33454	465	15
4159	1023	10
6330	3882	0
14	7994	18
593	2843	7
4018	5673	10
41823	1561	9
1702	8123	6
102	2587	13
45777	2158	3
329	1586	35
111	4952	4
2285	6798	0
1016	1230	4
102	6195	15
1863	8915	2
22849	8093	9
27774	1061	3
11637	8459	10
45534	9967	9
12	1339	21
11409	5680	13
42470	1251	4
30712	7444	31
4543	2651	0
103	9202	29
132	7849	2
4789	969	4
1324	4668	12
7672	5487	11
102	2268	13
36174	2357	2
41799	8264	22
2506	4577	1
33023	686	11
101	7703	2
103	8627	11
134	1385	2
37510	575	12
12622	3538	7
13316	9805	4
702	4570	12
37177	3955	18
17	730	11
43830	8930	7
1152	6451	20
152	67	8
238	4366	18
9348	3217	22
7687	965	2
135	8040	5
2639	4680	10
2061	907	11
8	7757	10
101	87	5
22712	1924	2
2448	5203	3
161	4829	21
12	8729	6
44402	6031	7
3059	4719	8
1072	6862	1
12	5589	3
46871	5579	3
28742	3795	2
105	9019	5
14	8599	16
105	4921	2
297	5126	27
14	8306	12
6367	6291	2
110	4806	11
8132	5117	6
5648	2904	9
8005	9172	1
2571	4696	14
102	8722	8
291	5111	10
7149	2012	30
12	5783	4
38730	1544	6
8313	3397	5
1239	2193	23
10346	8159	14
101	8859	13
8573	6021	14
31204	753	3
12	5427	14
2602	7461	13
8470	8418	19
413	1920	32
5545	3081	19
1269	3315	0
39436	3788	6
1745	9009	4
826	7774	2
748	9002	30
2273	776	19
2	192	8
37199	4023	2
1746	8468	20
236	1308	21
131	2946	7
14	4689	6
2219	9995	17
14	1043	12
17250	6221	17
204	9697	3
11159	2700	23
1892	2429	11
57	4392	6
191	2005	7
21633	17	19
34624	415	14
3717	1684	2
102	7224	8
182	1360	22
26908	295	1
1064	6904	25
1025	8733	16
1104	8478	7
7685	3522	16
713	1338	29
123	9528	2
192	3444	12
31934	7304	3
836	675	2
14021	8383	8
101	8632	5
9945	8301	0
14	5534	16
47900	5131	0
2736	8210	0
12477	7974	6
2341	3049	5
2727	74	2
12	7829	9
12	8383	9
40996	9564	7
3202	8165	4
14679	168	3
44473	4011	6
7649	2793	14
4833	8481	2
1408	8446	16
14015	3509	21
177	2074	16
477	8900	4
4031	3699	7
1705	6228	22
146	807	7
2190	4190	23
1000	5709	9
1523	7955	5
14833	7512	22
566	6412	2
653	9676	6
427	7868	25
456	5093	1
14	858	12
900	7290	24
32594	5169	16
10165	5386	2
15928	7248	13
46342	9762	0
2473	8653	4
840	2838	7
803	8521	23
23922	163	18
286	8662	6
12271	3490	4
102	8953	16
29262	6027	10
345	3890	1
631	4210	7
14	20	10
11977	1753	2
484	6654	8
30208	3599	12
343	5846	5
946	6214	15
2543	3136	14
1696	1929	5
1666	4987	8
2158	2242	4
12	7807	5
8176	8370	3
16	4394	9
3601	6839	7
12	6228	27
101	1363	18
200	1420	11
1369	4422	0
959	8346	27
33099	1656	4
106	840	5
28874	8976	7
27913	2850	7
3797	9052	8
19099	7349	8
241	521	6
7068	3074	4
155	6528	5
109	2470	0
9	7448	4
32696	3378	24
101	4276	6
1380	7772	2
14	5493	8
9355	8887	5
1609	8912	17
41334	4198	21
406	8384	25
2412	7348	7
2083	6760	9
121	2056	6
14760	2046	10
14	1720	22
12	3507	15
1406	1868	8
12	7153	5
42133	2801	13
1858	7718	17
1150	9091	12
2034	9137	2
751	8719	18
11728	8935	2
11630	2320	6
3781	15	7
12	6454	5
1268	3358	0
722	4250	14
183	4577	2
11052	3077	6
1288	6441	1
830	2935	1
441	3716	1
101	4146	16
3346	55	17
12578	9009	6
251	8536	16
595	2300	2
1349	9825	0
316	3090	15
16791	8864	17
32528	776	20
36792	1490	5
327	2336	3
4593	7113	22
162	3635	1
2232	5550	7
8112	9800	9
3204	7261	0
2862	657	6
4158	8186	6
14	7005	15
105	7307	9
4484	1669	18
8209	4173	3
5851	8954	10
40110	8303	10
130	2366	10
12671	2749	7
14	7080	8
8943	7528	6
14	8331	10
2466	4421	3
12774	5305	3
14	4460	17
3517	9704	4
21322	6938	3
137	4421	21
107	2332	9
